event-id,visible,timestamp,location-long,location-lat,comments,gps:hdop,gps:satellite-count,ground-speed,heading,height-above-ellipsoid,sequence-number,sigfox:computed-location-radius,sigfox:computed-location-source,sigfox:computed-location-status,sigfox:country,sigfox:device-type,sigfox:duplicates,sigfox:link-quality,sigfox:lqi,sigfox:operator,sigfox:rssi,tag-voltage,transmission-protocol,transmission-timestamp,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
23088134436,true,2022-07-03 05:46:00.000,9.839233333333333,47.692116666666664,"6019b3",,,,,,1257,,,,,,,,,,,3.8,"callback",2022-07-03 05:46:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088142141,true,2022-07-03 05:51:00.000,9.839266666666667,47.69215,"6019b9",,,,,,1258,,,,,,,,,,,3.8,"callback",2022-07-03 05:51:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088192016,true,2022-07-03 05:56:00.000,9.8393,47.692233333333334,"6019bf",,,,,,1259,,,,,,,,,,,3.8,"callback",2022-07-03 05:56:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088229635,true,2022-07-03 06:01:00.000,9.839233333333333,47.69205,"6019c5",,,,,,1260,,,,,,,,,,,3.8,"callback",2022-07-03 06:01:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088256913,true,2022-07-03 06:06:00.000,9.839333333333334,47.69226666666667,"6019cb",,,,,,1261,,,,,,,,,,,3.8,"callback",2022-07-03 06:06:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088268335,true,2022-07-03 06:11:00.000,9.839566666666666,47.69165,"6019d1",,,,,,1262,,,,,,,,,,,3.8,"callback",2022-07-03 06:11:29.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088275549,true,2022-07-03 06:16:00.000,9.8394,47.692283333333336,"6019d7",,,,,,1263,,,,,,,,,,,3.8,"callback",2022-07-03 06:16:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088285301,true,2022-07-03 06:21:00.000,9.839066666666668,47.692083333333336,"6019dd",,,,,,1264,,,,,,,,,,,3.8,"callback",2022-07-03 06:21:30.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088292896,true,2022-07-03 06:26:00.000,9.8392,47.69205,"6019e3",,,,,,1265,,,,,,,,,,,3.8,"callback",2022-07-03 06:26:30.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088312901,true,2022-07-03 06:31:00.000,9.839266666666667,47.692083333333336,"6019e9",,,,,,1266,,,,,,,,,,,3.8,"callback",2022-07-03 06:31:26.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088333825,true,2022-07-03 06:36:00.000,9.8393,47.69201666666667,"6019ef",,,,,,1267,,,,,,,,,,,3.8,"callback",2022-07-03 06:36:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088365808,true,2022-07-03 06:41:00.000,9.839233333333333,47.692116666666664,"6019f5",,,,,,1268,,,,,,,,,,,3.8,"callback",2022-07-03 06:41:26.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088403267,true,2022-07-03 06:46:00.000,9.839333333333334,47.6922,"6019fb",,,,,,1269,,,,,,,,,,,3.8,"callback",2022-07-03 06:46:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088409337,true,2022-07-03 06:51:00.000,9.839166666666667,47.692083333333336,"601a01",,,,,,1270,,,,,,,,,,,3.8,"callback",2022-07-03 06:51:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088417739,true,2022-07-03 06:56:00.000,9.8392,47.69221666666667,"601a07",,,,,,1271,,,,,,,,,,,3.8,"callback",2022-07-03 06:56:26.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088439309,true,2022-07-03 07:01:00.000,9.839266666666667,47.692083333333336,"601a0d",,,,,,1272,,,,,,,,,,,3.8,"callback",2022-07-03 07:01:26.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088454853,true,2022-07-03 07:06:00.000,9.839266666666667,47.692083333333336,"601a13",,,,,,1273,,,,,,,,,,,3.8,"callback",2022-07-03 07:06:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088461191,true,2022-07-03 07:11:00.000,9.839266666666667,47.692,"601a19",,,,,,1274,,,,,,,,,,,3.8,"callback",2022-07-03 07:11:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088480667,true,2022-07-03 07:16:00.000,9.8394,47.692033333333335,"501a1f",,,,,,1275,,,,,,,,,,,3.7,"callback",2022-07-03 07:16:58.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088509472,true,2022-07-03 07:22:00.000,9.839333333333334,47.692033333333335,"601a25",,,,,,1276,,,,,,,,,,,3.8,"callback",2022-07-03 07:22:32.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088563744,true,2022-07-03 07:27:00.000,9.8392,47.692166666666665,"601a2b",,,,,,1277,,,,,,,,,,,3.8,"callback",2022-07-03 07:27:26.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088571543,true,2022-07-03 07:32:00.000,9.839233333333333,47.69213333333333,"601a31",,,,,,1278,,,,,,,,,,,3.8,"callback",2022-07-03 07:32:25.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088592592,true,2022-07-03 07:37:00.000,9.839133333333333,47.69201666666667,"601a37",,,,,,1279,,,,,,,,,,,3.8,"callback",2022-07-03 07:37:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088605004,true,2022-07-03 07:42:00.000,9.839366666666667,47.69218333333333,"601a3d",,,,,,1280,,,,,,,,,,,3.8,"callback",2022-07-03 07:42:37.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088608873,true,2022-07-03 07:47:00.000,9.839333333333334,47.692083333333336,"601a43",,,,,,1281,,,,,,,,,,,3.8,"callback",2022-07-03 07:47:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088627482,true,2022-07-03 07:52:00.000,9.839233333333333,47.69221666666667,"601a49",,,,,,1282,,,,,,,,,,,3.8,"callback",2022-07-03 07:52:26.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088654368,true,2022-07-03 07:57:00.000,9.839266666666667,47.69221666666667,"601a4f",,,,,,1283,,,,,,,,,,,3.8,"callback",2022-07-03 07:57:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088665993,true,2022-07-03 08:02:00.000,9.839333333333334,47.69226666666667,"501a55",,,,,,1284,,,,,,,,,,,3.7,"callback",2022-07-03 08:02:35.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088684368,true,2022-07-03 08:07:00.000,9.839266666666667,47.692083333333336,"601a5b",,,,,,1285,,,,,,,,,,,3.8,"callback",2022-07-03 08:07:31.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088698439,true,2022-07-03 08:12:00.000,9.839233333333333,47.6923,"601a61",,,,,,1286,,,,,,,,,,,3.8,"callback",2022-07-03 08:12:35.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088710822,true,2022-07-03 08:17:00.000,9.839233333333333,47.692116666666664,"601a67",,,,,,1287,,,,,,,,,,,3.8,"callback",2022-07-03 08:17:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088764950,true,2022-07-03 08:27:00.000,9.839133333333333,47.692233333333334,"601a73",,,,,,1289,,,,,,,,,,,3.8,"callback",2022-07-03 08:27:26.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088871675,true,2022-07-03 08:32:00.000,9.839166666666667,47.692283333333336,"501a79",,,,,,1290,,,,,,,,,,,3.7,"callback",2022-07-03 08:32:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088886412,true,2022-07-03 08:37:00.000,9.8391,47.69233333333333,"601a7f",,,,,,1291,,,,,,,,,,,3.8,"callback",2022-07-03 08:37:31.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088899056,true,2022-07-03 08:42:00.000,9.839233333333333,47.69225,"601a85",,,,,,1292,,,,,,,,,,,3.8,"callback",2022-07-03 08:42:35.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088923592,true,2022-07-03 08:47:00.000,9.839,47.69241666666667,"601a8b",,,,,,1293,,,,,,,,,,,3.8,"callback",2022-07-03 08:47:26.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23088967600,true,2022-07-03 08:52:00.000,9.8392,47.69238333333333,"601a91",,,,,,1294,,,,,,,,,,,3.8,"callback",2022-07-03 08:52:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089070938,true,2022-07-03 08:57:00.000,9.8391,47.692233333333334,"601a97",,,,,,1295,,,,,,,,,,,3.8,"callback",2022-07-03 08:57:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089103718,true,2022-07-03 09:02:00.000,9.839266666666667,47.69218333333333,"601a9d",,,,,,1296,,,,,,,,,,,3.8,"callback",2022-07-03 09:02:29.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089126684,true,2022-07-03 09:07:00.000,9.839233333333333,47.69221666666667,"501aa3",,,,,,1297,,,,,,,,,,,3.7,"callback",2022-07-03 09:07:58.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089143559,true,2022-07-03 09:13:00.000,9.839166666666667,47.692166666666665,"501aa9",,,,,,1298,,,,,,,,,,,3.7,"callback",2022-07-03 09:13:36.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089191209,true,2022-07-03 09:18:00.000,9.839033333333333,47.692116666666664,"601aaf",,,,,,1299,,,,,,,,,,,3.8,"callback",2022-07-03 09:18:26.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089244065,true,2022-07-03 09:23:00.000,9.839066666666668,47.692116666666664,"501ab5",,,,,,1300,,,,,,,,,,,3.7,"callback",2022-07-03 09:23:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089267822,true,2022-07-03 09:28:00.000,9.8391,47.69213333333333,"501abb",,,,,,1301,,,,,,,,,,,3.7,"callback",2022-07-03 09:28:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089277694,true,2022-07-03 09:33:00.000,9.839133333333333,47.692166666666665,"601ac1",,,,,,1302,,,,,,,,,,,3.8,"callback",2022-07-03 09:33:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089286984,true,2022-07-03 09:38:00.000,9.839233333333333,47.69215,"501ac7",,,,,,1303,,,,,,,,,,,3.7,"callback",2022-07-03 09:38:31.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089333029,true,2022-07-03 09:43:00.000,9.839233333333333,47.692116666666664,"601acd",,,,,,1304,,,,,,,,,,,3.8,"callback",2022-07-03 09:43:58.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089347314,true,2022-07-03 09:49:00.000,9.839233333333333,47.69218333333333,"501ad3",,,,,,1305,,,,,,,,,,,3.7,"callback",2022-07-03 09:49:29.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089357295,true,2022-07-03 09:54:00.000,9.839233333333333,47.69221666666667,"601ad9",,,,,,1306,,,,,,,,,,,3.8,"callback",2022-07-03 09:54:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089381605,true,2022-07-03 09:59:00.000,9.8393,47.69213333333333,"601adf",,,,,,1307,,,,,,,,,,,3.8,"callback",2022-07-03 09:59:26.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089398464,true,2022-07-03 10:04:00.000,9.839433333333334,47.69221666666667,"601ae5",,,,,,1308,,,,,,,,,,,3.8,"callback",2022-07-03 10:04:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089564988,true,2022-07-03 10:09:00.000,9.839133333333333,47.69213333333333,"601aeb",,,,,,1309,,,,,,,,,,,3.8,"callback",2022-07-03 10:09:31.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089652963,true,2022-07-03 10:14:00.000,9.839266666666667,47.692166666666665,"501af1",,,,,,1310,,,,,,,,,,,3.7,"callback",2022-07-03 10:14:45.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089703081,true,2022-07-03 10:19:00.000,9.839366666666667,47.692116666666664,"601af7",,,,,,1311,,,,,,,,,,,3.8,"callback",2022-07-03 10:19:25.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089718926,true,2022-07-03 10:24:00.000,9.839233333333333,47.69215,"601afd",,,,,,1312,,,,,,,,,,,3.8,"callback",2022-07-03 10:24:25.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089728662,true,2022-07-03 10:29:00.000,9.839266666666667,47.69225,"601b03",,,,,,1313,,,,,,,,,,,3.8,"callback",2022-07-03 10:29:30.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089742800,true,2022-07-03 10:34:00.000,9.838866666666666,47.692166666666665,"501b09",,,,,,1314,,,,,,,,,,,3.7,"callback",2022-07-03 10:34:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089792785,true,2022-07-03 10:39:00.000,9.838933333333333,47.692166666666665,"601b0f",,,,,,1315,,,,,,,,,,,3.8,"callback",2022-07-03 10:39:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089850178,true,2022-07-03 10:44:00.000,9.838933333333333,47.692433333333334,"601b15",,,,,,1316,,,,,,,,,,,3.8,"callback",2022-07-03 10:44:33.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089891994,true,2022-07-03 10:49:00.000,9.838866666666666,47.69218333333333,"501b1b",,,,,,1317,,,,,,,,,,,3.7,"callback",2022-07-03 10:49:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23089903110,true,2022-07-03 10:54:00.000,9.8387,47.69238333333333,"501b21",,,,,,1318,,,,,,,,,,,3.7,"callback",2022-07-03 10:54:31.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23090032751,true,2022-07-03 10:59:00.000,9.8388,47.69213333333333,"601b27",,,,,,1319,,,,,,,,,,,3.8,"callback",2022-07-03 10:59:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23090064528,true,2022-07-03 11:04:00.000,9.8392,47.69213333333333,"501b2d",,,,,,1320,,,,,,,,,,,3.7,"callback",2022-07-03 11:04:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23090118999,true,2022-07-03 11:09:00.000,9.838866666666666,47.69231666666666,"601b33",,,,,,1321,,,,,,,,,,,3.8,"callback",2022-07-03 11:09:36.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23090211503,true,2022-07-03 11:14:00.000,9.838833333333334,47.69235,"601b39",,,,,,1322,,,,,,,,,,,3.8,"callback",2022-07-03 11:14:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23090268131,true,2022-07-03 11:19:00.000,9.838933333333333,47.6923,"601b3f",,,,,,1323,,,,,,,,,,,3.8,"callback",2022-07-03 11:19:36.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23090326951,true,2022-07-03 11:24:00.000,9.8389,47.69218333333333,"601b45",,,,,,1324,,,,,,,,,,,3.8,"callback",2022-07-03 11:24:30.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23090480937,true,2022-07-03 11:29:00.000,9.838933333333333,47.69231666666666,"501b4b",,,,,,1325,,,,,,,,,,,3.7,"callback",2022-07-03 11:29:35.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23090485569,true,2022-07-03 11:34:00.000,9.8389,47.69221666666667,"501b51",,,,,,1326,,,,,,,,,,,3.7,"callback",2022-07-03 11:34:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23090514135,true,2022-07-03 11:39:00.000,9.8388,47.6922,"501b57",,,,,,1327,,,,,,,,,,,3.7,"callback",2022-07-03 11:39:31.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23090557107,true,2022-07-03 11:44:00.000,9.839,47.69221666666667,"601b5d",,,,,,1328,,,,,,,,,,,3.8,"callback",2022-07-03 11:44:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23090591227,true,2022-07-03 11:49:00.000,9.839066666666668,47.69225,"501b63",,,,,,1329,,,,,,,,,,,3.7,"callback",2022-07-03 11:49:30.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23090615757,true,2022-07-03 11:54:00.000,9.839033333333333,47.69205,"501b69",,,,,,1330,,,,,,,,,,,3.7,"callback",2022-07-03 11:54:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23090643241,true,2022-07-03 12:00:00.000,9.839266666666667,47.6922,"501b6f",,,,,,1331,,,,,,,,,,,3.7,"callback",2022-07-03 12:00:45.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23090662872,true,2022-07-03 12:05:00.000,9.839166666666667,47.6922,"501b75",,,,,,1332,,,,,,,,,,,3.7,"callback",2022-07-03 12:05:26.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23090723856,true,2022-07-03 12:10:00.000,9.839333333333334,47.6922,"601b7b",,,,,,1333,,,,,,,,,,,3.8,"callback",2022-07-03 12:10:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23090873794,true,2022-07-03 12:15:00.000,9.839266666666667,47.692116666666664,"501b81",,,,,,1334,,,,,,,,,,,3.7,"callback",2022-07-03 12:15:31.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23090962197,true,2022-07-03 12:20:00.000,9.8392,47.692116666666664,"501b87",,,,,,1335,,,,,,,,,,,3.7,"callback",2022-07-03 12:20:31.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091012618,true,2022-07-03 12:25:00.000,9.839266666666667,47.6921,"601b8d",,,,,,1336,,,,,,,,,,,3.8,"callback",2022-07-03 12:25:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091042260,true,2022-07-03 12:30:00.000,9.839233333333333,47.69213333333333,"501b93",,,,,,1337,,,,,,,,,,,3.7,"callback",2022-07-03 12:30:29.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091058512,true,2022-07-03 12:35:00.000,9.839266666666667,47.6921,"501b99",,,,,,1338,,,,,,,,,,,3.7,"callback",2022-07-03 12:35:31.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091100208,true,2022-07-03 12:40:00.000,9.839466666666667,47.6922,"501b9f",,,,,,1339,,,,,,,,,,,3.7,"callback",2022-07-03 12:40:24.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091116518,true,2022-07-03 12:45:00.000,9.839433333333334,47.69215,"501ba5",,,,,,1340,,,,,,,,,,,3.7,"callback",2022-07-03 12:45:26.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091139835,true,2022-07-03 12:55:00.000,9.839233333333333,47.692116666666664,"501bb1",,,,,,1342,,,,,,,,,,,3.7,"callback",2022-07-03 12:55:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091161561,true,2022-07-03 13:00:00.000,9.839233333333333,47.69213333333333,"501bb7",,,,,,1343,,,,,,,,,,,3.7,"callback",2022-07-03 13:00:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091176751,true,2022-07-03 13:05:00.000,9.8393,47.69215,"501bbd",,,,,,1344,,,,,,,,,,,3.7,"callback",2022-07-03 13:05:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091244046,true,2022-07-03 13:10:00.000,9.839233333333333,47.692116666666664,"501bc3",,,,,,1345,,,,,,,,,,,3.7,"callback",2022-07-03 13:10:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091256962,true,2022-07-03 13:15:00.000,9.839433333333334,47.6922,"501bc9",,,,,,1346,,,,,,,,,,,3.7,"callback",2022-07-03 13:15:29.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091272730,true,2022-07-03 13:20:00.000,9.839233333333333,47.692116666666664,"501bcf",,,,,,1347,,,,,,,,,,,3.7,"callback",2022-07-03 13:20:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091300679,true,2022-07-03 13:25:00.000,9.839266666666667,47.69215,"501bd5",,,,,,1348,,,,,,,,,,,3.7,"callback",2022-07-03 13:25:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091309012,true,2022-07-03 13:30:00.000,9.839233333333333,47.69221666666667,"501bdb",,,,,,1349,,,,,,,,,,,3.7,"callback",2022-07-03 13:30:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091360052,true,2022-07-03 13:35:00.000,9.839333333333334,47.6922,"501be1",,,,,,1350,,,,,,,,,,,3.7,"callback",2022-07-03 13:35:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091374842,true,2022-07-03 13:40:00.000,9.839366666666667,47.69215,"601be7",,,,,,1351,,,,,,,,,,,3.8,"callback",2022-07-03 13:40:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091458057,true,2022-07-03 13:45:00.000,9.839266666666667,47.692,"501bed",,,,,,1352,,,,,,,,,,,3.7,"callback",2022-07-03 13:45:50.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091482076,true,2022-07-03 13:50:00.000,9.839366666666667,47.69221666666667,"501bf3",,,,,,1353,,,,,,,,,,,3.7,"callback",2022-07-03 13:50:25.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091496374,true,2022-07-03 13:55:00.000,9.8394,47.69218333333333,"501bf9",,,,,,1354,,,,,,,,,,,3.7,"callback",2022-07-03 13:55:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091535543,true,2022-07-03 14:00:00.000,9.839133333333333,47.69225,"501bff",,,,,,1355,,,,,,,,,,,3.7,"callback",2022-07-03 14:00:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091651741,true,2022-07-03 14:05:00.000,9.8393,47.692166666666665,"501c05",,,,,,1356,,,,,,,,,,,3.7,"callback",2022-07-03 14:05:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091702968,true,2022-07-03 14:10:00.000,9.839266666666667,47.692116666666664,"501c0b",,,,,,1357,,,,,,,,,,,3.7,"callback",2022-07-03 14:10:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091722631,true,2022-07-03 14:15:00.000,9.839333333333334,47.692166666666665,"501c11",,,,,,1358,,,,,,,,,,,3.7,"callback",2022-07-03 14:15:30.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091757480,true,2022-07-03 14:20:00.000,9.839,47.69206666666667,"501c17",,,,,,1359,,,,,,,,,,,3.7,"callback",2022-07-03 14:20:26.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091773975,true,2022-07-03 14:25:00.000,9.839266666666667,47.69213333333333,"501c1d",,,,,,1360,,,,,,,,,,,3.7,"callback",2022-07-03 14:25:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091793323,true,2022-07-03 14:30:00.000,9.8393,47.69215,"501c23",,,,,,1361,,,,,,,,,,,3.7,"callback",2022-07-03 14:30:26.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091800871,true,2022-07-03 14:35:00.000,9.839466666666667,47.6921,"501c29",,,,,,1362,,,,,,,,,,,3.7,"callback",2022-07-03 14:35:30.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091813820,true,2022-07-03 14:40:00.000,9.8393,47.69218333333333,"601c2f",,,,,,1363,,,,,,,,,,,3.8,"callback",2022-07-03 14:40:26.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091820599,true,2022-07-03 14:45:00.000,9.839466666666667,47.692116666666664,"501c35",,,,,,1364,,,,,,,,,,,3.7,"callback",2022-07-03 14:45:40.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091829671,true,2022-07-03 14:50:00.000,9.839233333333333,47.69258333333333,"501c3b",,,,,,1365,,,,,,,,,,,3.7,"callback",2022-07-03 14:50:27.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091868656,true,2022-07-03 14:55:00.000,9.8394,47.69221666666667,"501c41",,,,,,1366,,,,,,,,,,,3.7,"callback",2022-07-03 14:55:26.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091891933,true,2022-07-03 15:00:00.000,9.839466666666667,47.692283333333336,"501c47",,,,,,1367,,,,,,,,,,,3.7,"callback",2022-07-03 15:00:30.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091910959,true,2022-07-03 15:05:00.000,9.839233333333333,47.692233333333334,"501c4d",,,,,,1368,,,,,,,,,,,3.7,"callback",2022-07-03 15:05:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23091941513,true,2022-07-03 15:10:00.000,9.8392,47.69218333333333,"501c53",,,,,,1369,,,,,,,,,,,3.7,"callback",2022-07-03 15:10:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23092010224,true,2022-07-03 15:15:00.000,9.839433333333334,47.692283333333336,"501c59",,,,,,1370,,,,,,,,,,,3.7,"callback",2022-07-03 15:15:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23092023979,true,2022-07-03 15:20:00.000,9.8394,47.6922,"501c5f",,,,,,1371,,,,,,,,,,,3.7,"callback",2022-07-03 15:20:35.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
23092041103,true,2022-07-03 15:25:00.000,9.8393,47.69225,"501c65",,,,,,1372,,,,,,,,,,,3.7,"callback",2022-07-03 15:25:28.000,"gps","Sus scrofa","1F9064C","1F9064C (4110)","boar_study_austria"
